district,cycle,real_data,territorial,avg_counting_hedging_corp,avg_counting_hedging_corp_dem_primary,avg_counting_hedging_corp_rep_primary,hedging_money_general_corp,hedging_money_dem_primary_corp,hedging_money_rep_primary_corp,avg_counting_hedging_ind,avg_counting_hedging_ind_dem_primary,avg_counting_hedging_ind_rep_primary,hedging_money_general_ind,hedging_money_dem_primary_ind,hedging_money_rep_primary_ind,avg_counting_hedging_smallind,avg_counting_hedging_smallind_dem_primary,avg_counting_hedging_smallind_rep_primary,hedging_money_general_smallind,hedging_money_dem_primary_smallind,hedging_money_rep_primary_smallind
LA04,1996,1.0,0,1.5,2.0,1.0,993.5133333333333,0.0,47652.0,1.0,1.0,1.0,610.2564102564103,0.0,627.6,0.0,0.0,0.0,0.0,0.0,0.0
LA04,1998,1.0,0,1.0,1.0,1.0,1051.3428571428572,0.0,118827.0,1.0,0.0,1.0,250.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
LA04,2000,1.0,0,1.0,0.0,1.0,1199.795918367347,0.0,30475.5,1.0,0.0,1.0,111.11111111111111,0.0,582.5,0.0,0.0,0.0,0.0,0.0,0.0
LA04,2002,1.0,0,1.0,1.0,1.0,1726.609271523179,0.0,78043.5,1.0,1.0,1.0,704.3536585365854,837.5294117647059,687.5,0.0,1.0,0.0,0.0,0.0,0.0
LA04,2004,1.0,0,1.0,1.0,1.0,2132.2709677419357,0.0,0.0,1.0,0.0,1.0,754.3103448275862,0.0,1083.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0
LA05,1980,1.0,0,2.0,3.0,0.0,352.93220338983053,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
LA05,1982,1.0,0,1.0,1.0,0.0,513.0535714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA05,1984,1.0,0,1.0,1.0,0.0,478.92424242424244,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA05,1986,1.0,0,1.0,1.0,0.0,595.8311688311688,0.0,0.0,0.0,3.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA05,1988,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA05,1990,1.0,0,1.0,1.0,0.0,604.9375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA05,1992,1.0,0,1.0,1.0,1.0,1496.8617021276596,0.0,0.0,1.0,2.0,1.0,563.5339805825242,370.8333333333333,594.6428571428571,0.0,0.0,1.0,0.0,0.0,0.0
LA05,1994,1.0,0,1.0,0.0,1.0,908.589928057554,0.0,5145.0,1.0,0.0,2.0,598.0,0.0,642.3809523809524,0.0,0.0,0.0,0.0,0.0,0.0
LA05,1996,1.0,0,1.5,0.0,3.0,2189.7837837837837,0.0,266.6666666666667,1.0,1.0,3.0,474.2377260981912,0.0,401.8,0.0,0.0,0.0,0.0,0.0,0.0
LA05,1998,1.0,0,1.0,0.0,3.0,1026.6666666666667,0.0,23219.666666666668,1.0,0.0,2.0,419.5255474452555,0.0,526.7441860465116,0.0,0.0,0.0,0.0,0.0,0.0
LA05,2000,1.0,0,1.0,0.0,2.0,1183.3809523809523,0.0,13781.0,1.0,0.0,1.0,524.3150684931506,0.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0
LA05,2002,1.0,0,2.0,1.0,3.0,2614.3987341772154,0.0,19319.384615384617,2.5,2.0,4.0,472.43849206349205,500.0,635.5,1.0,0.0,1.0,526.0,0.0,0.0
LA05,2004,1.0,0,2.0,0.0,4.0,2715.5227272727275,0.0,3107.1428571428573,2.0,1.0,3.0,700.29296875,0.0,675.0,0.0,0.0,0.0,0.0,0.0,0.0
LA06,1980,1.0,0,1.0,0.0,1.0,390.4020618556701,0.0,0.0,1.0,0.0,1.0,1000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
LA06,1982,1.0,0,1.0,0.0,1.0,522.3404255319149,0.0,0.0,1.0,0.0,1.0,583.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA06,1984,1.0,0,1.0,1.0,1.0,922.6135265700483,0.0,0.0,1.0,1.0,1.0,753.3333333333334,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0
LA06,1986,1.0,0,1.0,1.0,1.0,751.939393939394,0.0,0.0,1.0,1.0,1.0,750.0,500.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0
LA06,1988,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,666.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA06,1990,1.0,0,1.0,0.0,1.0,639.2560975609756,0.0,0.0,1.0,0.0,1.0,937.5,0.0,796.5,0.0,0.0,0.0,0.0,0.0,0.0
LA06,1992,1.0,0,1.5,1.0,2.0,1214.6190476190477,0.0,801.2127659574468,2.0,1.0,2.0,498.9400921658986,1000.0,585.4166666666666,0.0,1.0,2.0,0.0,0.0,0.0
LA06,1994,1.0,0,1.0,0.0,1.0,879.7,0.0,3024.5,1.0,0.0,1.0,630.4347826086956,0.0,553.5714285714286,0.0,0.0,0.0,0.0,0.0,0.0
LA06,1996,1.0,0,1.0,0.0,1.0,1078.53125,0.0,22848.5,1.0,0.0,1.0,738.0,0.0,333.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0
LA06,1998,1.0,0,1.0,1.0,1.0,2540.153846153846,0.0,8887.5,1.0,1.0,1.0,603.0612244897959,563.8888888888889,715.3846153846154,0.0,0.0,0.0,0.0,0.0,0.0
LA06,2000,1.0,0,1.0,0.0,1.0,1385.119266055046,0.0,0.0,1.0,0.0,1.0,675.0,0.0,437.5,0.0,0.0,0.0,0.0,0.0,0.0
LA06,2002,1.0,0,1.0,0.0,1.0,1779.96,0.0,1000.0,1.0,0.0,1.0,615.8666666666667,0.0,642.8571428571429,0.0,0.0,0.0,0.0,0.0,0.0
LA06,2004,1.0,0,1.0,0.0,1.0,2306.8356164383563,0.0,0.0,1.0,0.0,1.0,876.96875,0.0,916.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0
LA07,1980,1.0,0,1.0,1.0,0.0,358.50666666666666,0.0,0.0,1.0,1.0,0.0,793.3333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
LA07,1982,1.0,0,1.0,1.0,0.0,550.7654320987655,0.0,0.0,1.0,1.0,0.0,807.1428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA07,1984,1.0,0,1.0,1.0,0.0,542.0444444444445,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA07,1986,1.0,0,2.0,4.0,1.0,1030.0804597701149,252.0,0.0,4.0,3.0,1.0,794.3311688311688,688.8888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA07,1988,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA07,1990,1.0,0,1.0,1.0,1.0,665.3896103896104,0.0,0.0,1.0,1.0,1.0,833.3333333333334,415.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0
LA07,1992,1.0,0,1.0,1.0,1.0,1076.2043795620439,0.0,0.0,1.0,1.0,1.0,833.3333333333334,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA07,1994,1.0,0,1.0,1.0,1.0,1414.6076923076923,0.0,0.0,1.0,1.0,1.0,857.1428571428571,325.0,516.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0
LA07,1996,1.0,0,3.0,4.0,1.0,1808.5479452054794,611.578947368421,0.0,1.5,4.0,3.0,610.331096196868,561.4415584415584,372.8125,0.0,0.0,0.0,0.0,0.0,0.0
LA07,1998,1.0,0,1.0,2.0,0.0,958.6421052631579,2000.0,0.0,2.0,1.0,1.0,506.3783783783784,562.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA07,2000,1.0,0,1.0,1.0,0.0,947.2919708029198,16118.0,0.0,1.0,1.0,0.0,705.1724137931035,562.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA07,2002,1.0,0,1.0,1.0,0.0,1357.4335664335665,18043.5,0.0,1.0,1.0,0.0,775.0,583.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA07,2004,1.0,0,2.0,3.0,2.0,5572.275510204082,604.25,0.0,2.5,3.0,2.0,775.7680798004988,678.3823529411765,731.25,0.0,1.0,1.0,0.0,0.0,0.0
LA08,1980,1.0,0,1.0,1.0,0.0,412.6666666666667,0.0,0.0,1.0,1.0,1.0,700.0,512.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
LA08,1982,1.0,0,2.0,2.0,0.0,668.1578947368421,1262.5,0.0,1.0,2.0,0.0,866.6666666666666,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA08,1984,1.0,0,1.0,2.0,1.0,639.1470588235294,0.0,0.0,1.0,2.0,1.0,857.1428571428571,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA08,1986,1.0,0,1.0,2.0,0.0,500.0,0.0,0.0,0.0,2.0,1.0,0.0,333.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA08,1988,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,731.8636363636364,1000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
LA08,1990,1.0,0,2.0,5.0,1.0,632.6923076923077,117.75,0.0,2.0,5.0,1.0,423.3103448275862,236.66666666666666,418.75,0.0,0.0,1.0,0.0,0.0,0.0
LA08,1992,0.0,0,1.0,2.0,0.0,750.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA08,1994,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA08,1996,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA08,1998,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA08,2000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA08,2002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA08,2004,0.0,0,1.0,0.0,1.0,11200.0,0.0,0.0,1.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA01,1980,1.0,0,1.0,0.0,1.0,566.0697674418604,0.0,0.0,1.0,1.0,1.0,457.14285714285717,0.0,0.0,1.0,1.0,1.0,100.0,0.0,0.0
MA01,1982,1.0,0,1.0,0.0,1.0,432.8378378378378,0.0,0.0,1.0,0.0,1.0,666.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA01,1984,1.0,0,1.0,0.0,1.0,690.4742268041238,0.0,0.0,1.0,0.0,1.0,681.8181818181819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA01,1986,1.0,0,1.0,1.0,1.0,711.4105263157895,0.0,0.0,1.0,1.0,1.0,743.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA01,1988,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,818.1818181818181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA01,1990,1.0,0,1.0,0.0,1.0,1394.0625,0.0,0.0,1.0,0.0,1.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA01,1992,1.0,0,3.0,5.0,2.0,1280.2121212121212,625.0,0.0,1.0,8.0,3.0,550.6113416320885,295.23809523809524,345.45454545454544,0.0,0.0,0.0,0.0,0.0,0.0
MA01,1994,1.0,0,2.0,1.0,0.0,996.9423076923077,0.0,0.0,1.0,2.0,0.0,312.60869565217394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA01,1996,1.0,0,1.0,2.0,1.0,1852.427027027027,2750.0,0.0,2.0,2.0,2.0,479.85974025974025,342.7083333333333,1000.0,0.0,0.0,1.0,0.0,0.0,0.0
MA01,1998,1.0,0,1.5,1.0,2.0,1352.1829268292684,3250.0,0.0,1.5,1.0,2.0,485.85897435897436,541.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA01,2000,1.0,0,1.0,1.0,1.0,1170.5820895522388,10775.5,0.0,1.5,1.0,1.0,532.7586206896551,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA01,2002,1.0,0,1.0,1.0,1.0,1976.4324324324325,10414.25,0.0,1.5,1.0,1.0,547.3372781065088,1000.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0
MA01,2004,1.0,0,1.0,1.0,2.0,1711.2682926829268,3375.0,0.0,1.0,1.0,1.0,488.84615384615387,1250.0,0.0,1.0,0.0,0.0,460.0,0.0,0.0
MA02,1980,1.0,0,2.0,1.0,0.0,463.19736842105266,0.0,0.0,1.0,1.0,0.0,773.0769230769231,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MA02,1982,1.0,0,1.0,1.0,0.0,498.57142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA02,1984,1.0,0,1.0,1.0,0.0,614.6734693877551,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA02,1986,1.0,0,1.0,1.0,1.0,832.6315789473684,0.0,0.0,1.0,1.0,1.0,735.2941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA02,1988,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,900.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA02,1990,1.0,0,1.0,1.0,1.0,1282.421052631579,0.0,0.0,1.0,2.0,0.0,591.6666666666666,374.1666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA02,1992,1.0,0,1.0,1.0,1.0,1104.8461538461538,0.0,0.0,1.0,2.0,1.0,456.53164556962025,395.32142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA02,1994,1.0,0,1.0,1.0,1.0,1006.2268907563025,0.0,0.0,1.0,1.0,2.0,341.8857142857143,375.0,0.0,1.0,0.0,0.0,107.0,0.0,0.0
MA02,1996,1.0,0,1.0,1.0,0.0,1025.5904761904762,0.0,0.0,1.0,1.0,0.0,403.6363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA02,1998,1.0,0,1.0,1.0,0.0,1107.3875,0.0,0.0,1.0,1.0,0.0,516.6666666666666,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA02,2000,1.0,0,1.0,1.0,0.0,1494.2575757575758,10090.0,0.0,1.0,1.0,0.0,758.9736842105264,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA02,2002,1.0,0,1.0,1.0,0.0,1594.4285714285713,10389.0,0.0,1.0,1.0,0.0,463.1578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA02,2004,1.0,0,1.0,1.0,0.0,1681.7012987012988,2000.0,0.0,1.0,1.0,0.0,529.4117647058823,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA03,1980,1.0,0,1.0,1.0,0.0,325.1666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MA03,1982,1.0,0,1.0,1.0,0.0,448.8888888888889,0.0,0.0,1.0,0.0,0.0,676.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA03,1984,1.0,0,1.0,1.0,1.0,2342.8125,0.0,0.0,1.0,0.0,1.0,660.6060606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA03,1986,1.0,0,1.0,1.0,0.0,666.9642857142857,0.0,0.0,1.0,1.0,0.0,669.5652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA03,1988,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,826.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA03,1990,1.0,0,1.0,1.0,0.0,723.0294117647059,0.0,0.0,1.0,0.0,0.0,565.5813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA03,1992,1.0,0,1.3333333333333333,2.0,4.0,1365.3714285714286,0.0,6.0,1.3333333333333333,5.0,3.0,535.4661487236403,409.375,536.5384615384615,0.0,0.0,0.0,0.0,0.0,0.0
MA03,1994,1.0,0,2.5,5.0,1.0,1512.1574803149606,1158.3333333333333,2513.0,1.5,4.0,2.0,510.271484375,556.1363636363636,638.0434782608696,0.0,1.0,0.0,0.0,0.0,0.0
MA03,1996,1.0,0,1.5,2.0,1.0,2011.726530612245,5000.0,7499.5,2.0,2.0,2.0,487.6182572614108,591.6666666666666,545.4545454545455,0.0,0.0,0.0,0.0,0.0,0.0
MA03,1998,1.0,0,1.0,1.0,1.0,2521.975,0.0,0.0,1.5,1.0,1.0,507.88729508196724,500.0,475.69444444444446,0.0,1.0,0.0,0.0,0.0,0.0
MA03,2000,1.0,0,1.0,1.0,0.0,1027.0777777777778,7897.75,0.0,1.0,1.0,1.0,603.2722513089005,625.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MA03,2002,1.0,0,1.0,1.0,0.0,1741.9591836734694,11780.5,0.0,1.0,1.0,1.0,641.1428571428571,456.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA03,2004,1.0,0,1.0,1.0,1.0,1436.3714285714286,0.0,0.0,1.0,1.0,1.0,566.2165354330708,532.1428571428571,1500.0,0.0,0.0,0.0,0.0,0.0,0.0
MA04,1980,1.0,0,2.0,4.0,1.0,773.010989010989,899.2857142857143,0.0,2.0,4.0,1.0,604.4736842105264,677.2727272727273,0.0,1.0,1.0,0.0,105.0,0.0,0.0
MA04,1982,1.0,0,1.0,3.0,1.0,1065.5938566552902,0.0,0.0,1.0,2.0,1.0,703.4020618556701,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA04,1984,1.0,0,1.0,1.0,0.0,666.8555555555556,0.0,0.0,1.0,1.0,1.0,603.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA04,1986,1.0,0,1.0,1.0,0.0,682.1428571428571,0.0,0.0,1.0,1.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA04,1988,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,769.2307692307693,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA04,1990,1.0,0,1.5,1.0,1.0,1135.92,0.0,0.0,2.0,1.0,3.0,443.32142857142856,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA04,1992,1.0,0,1.0,1.0,1.0,1006.0277777777778,0.0,0.0,1.0,1.0,1.0,451.7857142857143,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA04,1994,1.0,0,1.0,1.0,1.0,1031.344827586207,0.0,0.0,1.0,1.0,0.0,382.14285714285717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA04,1996,1.0,0,1.5,1.0,1.0,1372.5531914893618,0.0,0.0,1.0,1.0,2.0,515.5833333333334,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA04,1998,1.0,0,1.0,1.0,0.0,1622.78125,0.0,0.0,1.0,1.0,1.0,616.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA04,2000,1.0,0,1.0,1.0,1.0,910.5,19831.5,0.0,1.0,1.0,1.0,439.7959183673469,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MA04,2002,1.0,0,1.0,1.0,0.0,1864.21875,0.0,0.0,1.0,1.0,0.0,508.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA04,2004,1.0,0,1.0,1.0,0.0,2108.284671532847,0.0,0.0,1.0,1.0,1.0,604.8518518518518,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA05,1980,1.0,0,1.5,2.0,0.0,591.04,2025.0,0.0,1.5,3.0,1.0,541.6666666666666,321.25,0.0,1.0,2.0,0.0,100.0,0.0,0.0
MA05,1982,1.0,0,1.5,2.0,2.0,462.7692307692308,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA05,1984,1.0,0,1.5,2.0,1.0,2815.4285714285716,800.0,0.0,1.0,2.0,3.0,723.7208121827412,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA05,1986,1.0,0,1.5,3.0,2.0,720.0,0.0,0.0,1.0,3.0,0.0,701.0873786407767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA05,1988,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,802.8089887640449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA05,1990,1.0,0,1.0,1.0,2.0,2789.9655172413795,0.0,0.0,1.0,1.0,2.0,546.8639053254437,522.5,437.5,0.0,0.0,0.0,0.0,0.0,0.0
MA05,1992,1.0,0,2.0,2.0,3.0,3166.964285714286,33.0,5.0,2.0,2.0,3.0,549.9655891553701,462.5,450.0,1.5,1.0,0.0,83.33333333333333,0.0,0.0
MA05,1994,1.0,0,2.5,2.0,2.0,1767.375,0.0,0.0,1.5,3.0,2.0,578.6445012787724,461.17424242424244,0.0,1.0,1.0,0.0,100.0,0.0,0.0
MA05,1996,1.0,0,2.0,2.0,0.0,367.2857142857143,0.0,0.0,1.0,1.0,0.0,756.6436781609195,666.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA05,1998,1.0,0,1.0,1.0,0.0,488.7142857142857,0.0,0.0,1.0,1.0,0.0,545.3461538461538,766.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA05,2000,1.0,0,1.5,1.0,1.0,5858.733333333334,14658.5,0.0,1.0,3.0,1.0,628.9141414141415,898.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA05,2002,1.0,0,1.3333333333333333,1.0,2.0,2903.0,0.0,0.0,1.0,1.0,2.0,649.472049689441,675.0,0.0,1.0,0.0,1.0,65.0,0.0,0.0
MA05,2004,1.0,0,1.0,1.0,2.0,980.75,0.0,0.0,1.5,1.0,1.0,1167.6485013623978,852.6162790697674,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MA06,1980,1.0,0,1.5,1.0,2.0,924.75,0.0,0.0,1.5,1.0,2.0,594.9704142011834,0.0,300.0,1.0,1.0,0.0,100.0,0.0,0.0
MA06,1982,1.0,0,1.0,1.0,1.0,1392.3688524590164,0.0,0.0,1.0,1.0,1.0,712.2075471698113,705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA06,1984,1.0,0,1.0,1.0,1.0,578.6867469879518,0.0,0.0,1.0,1.0,0.0,692.5,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA06,1986,1.0,0,1.0,1.0,1.0,574.1714285714286,0.0,0.0,1.0,1.0,1.0,668.5714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA06,1988,1.0,0,1.0,1.0,0.0,1000.0,0.0,0.0,1.0,1.0,1.0,640.8450704225352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA06,1990,1.0,0,1.0,1.0,1.0,879.9761904761905,0.0,0.0,1.0,1.0,2.0,425.15625,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0
MA06,1992,1.0,0,1.5,2.0,2.0,1999.4848484848485,0.0,0.0,2.5,3.0,2.0,527.378431372549,415.0,492.0,0.0,0.0,1.0,0.0,0.0,0.0
MA06,1994,1.0,0,1.5,5.0,2.0,3557.2714285714287,1406.4285714285713,0.0,1.5,4.0,3.0,522.453007518797,558.4375,444.43333333333334,1.0,0.0,1.0,100.0,0.0,0.0
MA06,1996,1.0,0,1.0,2.0,1.0,3004.621848739496,4500.0,2635.0,1.0,3.0,1.0,574.3907875185736,0.0,691.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0
MA06,1998,1.0,0,1.5,1.0,1.0,2747.0150375939847,2500.0,0.0,1.0,2.0,2.0,534.7106918238994,500.0,673.304347826087,0.0,0.0,0.0,0.0,0.0,0.0
MA06,2000,1.0,0,1.5,1.0,1.0,1248.576923076923,0.0,0.0,1.5,1.0,3.0,487.92118226600985,400.0,187.5,0.0,0.0,0.0,0.0,0.0,0.0
MA06,2002,1.0,0,1.0,1.0,0.0,1434.2407407407406,0.0,0.0,1.0,1.0,2.0,460.72289156626505,325.0,6030.0,0.0,0.0,0.0,0.0,0.0,0.0
MA06,2004,1.0,0,1.0,1.0,1.0,1987.7631578947369,0.0,0.0,1.0,1.0,2.0,456.35593220338984,583.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA07,1980,1.0,0,1.0,1.0,0.0,242.28125,0.0,0.0,1.0,1.0,0.0,253.94736842105263,0.0,0.0,1.0,1.0,0.0,143.75,0.0,0.0
MA07,1982,1.0,0,1.0,1.0,1.0,660.7910447761194,0.0,0.0,1.0,1.0,1.0,626.8478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA07,1984,1.0,0,1.5,4.0,0.0,569.4090909090909,800.0,0.0,1.5,5.0,1.0,647.9166666666666,562.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA07,1986,1.0,0,1.0,1.0,0.0,601.0,0.0,0.0,1.0,1.0,0.0,590.3055555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA07,1988,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,847.8260869565217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA07,1990,1.0,0,1.0,1.0,0.0,982.6666666666666,0.0,0.0,1.0,1.0,0.0,609.375,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA07,1992,1.0,0,1.0,1.0,2.0,3258.75,0.0,17.0,1.0,1.0,3.0,480.4597701149425,562.5,625.0,0.0,0.0,1.0,0.0,0.0,0.0
MA07,1994,1.0,0,1.5,1.0,2.0,4958.888888888889,0.0,70.0,1.5,1.0,2.0,608.1334661354582,750.0,625.0,1.0,1.0,0.0,100.0,0.0,0.0
MA07,1996,1.0,0,1.0,1.0,0.0,650.25,0.0,0.0,1.0,1.0,0.0,762.3482142857143,662.0833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA07,1998,1.0,0,1.0,1.0,0.0,1228.7,0.0,0.0,1.0,1.0,0.0,807.0652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA07,2000,1.0,0,1.0,1.0,0.0,854.3157894736842,0.0,0.0,1.0,1.0,0.0,716.6666666666666,767.8571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA07,2002,1.0,0,1.0,1.0,0.0,3503.5714285714284,10189.5,0.0,1.0,1.0,0.0,836.1538461538462,839.2857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
